usage_date,billing_period,account_id,account_name,business_unit,environment,region,service_name,product_name,team,cost_usd,usage_quantity,usage_unit,monthly_revenue_proxy,active_customers,workflows_processed,enterprise_customer_flag,sla_tier,budget_amount,forecast_baseline_cost,acquisition_phase,tag_owner,tag_environment,tag_product,tag_cost_center,allocation_status,anomaly_flag
2025-12-29,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon RDS,workflow-intelligence,platform,20.82,18190.37,db-hours,1857601.28,4874,23690,1,enterprise,180154.01,178077.02,integration,platform,dev,workflow-intelligence,shared-ops,partially-allocated,0
2025-12-29,2025-12,1003,shared-services,shared-ops,prod,us-east-1,Data Transfer,ai-assistant,product-analytics,20.12,51057.32,gb-transfer,938687.53,3111,96023,0,standard,114234.09,115290.74,integration,product-analytics,prod,ai-assistant,shared-ops,partially-allocated,0
2025-12-29,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Data Transfer,workflow-intelligence,data,5.51,14482.61,gb-transfer,1444524.39,4653,24524,1,premium,193715.45,202661.09,integration,data,dev,workflow-intelligence,shared-ops,partially-allocated,0
2025-12-29,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Data Transfer,reporting-api,data,1.66,4077.34,gb-transfer,688082.75,1952,5483,1,enterprise,81085.73,82802.55,integration,data,dev,reporting-api,shared-ops,partially-allocated,0
2025-12-29,2025-12,1003,shared-services,shared-ops,staging,us-east-1,NAT Gateway,reporting-api,ml-engineering,3.45,6487.55,gb-processed,721318.14,1875,10233,0,standard,77977.83,82902.32,integration,ml-engineering,staging,reporting-api,shared-ops,unallocated,0
2025-12-29,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Support / Shared Platform,reporting-api,product-analytics,0.42,1213.5,shared-unit,991926.9,1844,9912,0,standard,131902.06,132281.51,integration,product-analytics,staging,reporting-api,shared-ops,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,dev,us-east-1,AWS Fargate,workflow-intelligence,platform,36.78,22466.93,compute-hours,2176556.87,4722,19323,0,standard,337721.2,331320.59,integration,platform,dev,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,staging,us-east-1,AWS Lambda,workflow-intelligence,data,17.96,30831.89,requests,1435402.74,4694,36955,0,premium,193105.68,191825.49,integration,data,staging,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon Athena,workflow-intelligence,platform,1.4,6623.18,queries,2313190.78,4607,37813,0,premium,346977.92,330967.41,integration,platform,staging,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon Athena,reporting-api,ml-engineering,0.86,4325.76,queries,956088.21,1890,21022,0,standard,129386.31,128222.36,integration,ml-engineering,prod,reporting-api,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon CloudWatch,ai-assistant,ml-engineering,18.4,81834.41,logs-metrics-events,1019167.05,3028,93478,1,enterprise,133285.56,129325.43,integration,ml-engineering,prod,ai-assistant,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon EBS,reporting-api,ml-engineering,1.7,5233.61,gb-month-proxy,1127662.53,2068,6383,0,standard,102629.31,98383.6,integration,ml-engineering,dev,reporting-api,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EBS,workflow-intelligence,data,35.21,112024.49,gb-month-proxy,2715316.22,4966,96183,0,standard,397683.08,390796.12,integration,,prod,workflow-intelligence,core-platform,unallocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon EC2,reporting-api,ml-engineering,6.58,4733.88,compute-hours,547654.92,2106,5442,0,standard,51555.67,53372.69,integration,ml-engineering,dev,reporting-api,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon EC2,workflow-intelligence,data,40.55,24509.13,compute-hours,2136280.89,4874,24243,0,premium,241454.39,225312.01,integration,data,dev,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon RDS,workflow-intelligence,platform,93.77,70416.3,db-hours,2869329.88,4960,90623,0,premium,303586.87,316445.59,integration,platform,prod,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Data Transfer,reporting-api,product-analytics,4.78,12060.24,gb-transfer,651253.45,1958,17740,0,standard,65112.4,67023.49,integration,product-analytics,prod,reporting-api,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,staging,us-east-1,Data Transfer,workflow-intelligence,product-analytics,11.94,27109.12,gb-transfer,1527544.62,4745,44239,0,standard,167088.67,179638.63,integration,product-analytics,staging,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,staging,us-east-1,Data Transfer,ai-assistant,platform,16.5,36536.74,gb-transfer,1003824.89,3203,55876,0,standard,117706.68,116092.04,integration,platform,staging,ai-assistant,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,reporting-api,data,7.71,15598.14,gb-processed,659182.2,1849,20813,1,premium,72343.9,66934.77,integration,,prod,reporting-api,core-platform,unallocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,workflow-intelligence,ml-engineering,34.02,72097.67,gb-processed,1178336.71,4764,108997,0,standard,171922.36,184754.57,integration,ml-engineering,prod,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Support / Shared Platform,workflow-intelligence,platform,2.11,14867.11,shared-unit,2426435.49,4856,109552,0,premium,239842.87,233819.22,integration,platform,prod,workflow-intelligence,core-platform,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,dev,us-east-1,AWS Fargate,workflow-intelligence,data,36.14,23041.84,compute-hours,1688754.05,4732,19302,1,enterprise,179963.11,173065.16,integration,data,dev,workflow-intelligence,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,ai-assistant,data,199.29,108419.39,compute-hours,1907232.61,3311,125575,0,premium,221394.53,217907.71,integration,data,prod,ai-assistant,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,dev,us-east-1,AWS Glue,reporting-api,data,0.35,1134.87,job-runs,998445.88,2052,6596,0,premium,148375.78,148875.21,integration,data,dev,reporting-api,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Glue,workflow-intelligence,data,5.17,19349.9,job-runs,2872516.31,4712,94458,0,standard,369055.87,366474.34,integration,data,prod,workflow-intelligence,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Lambda,workflow-intelligence,platform,22.82,39980.47,requests,2166305.02,4799,38955,1,enterprise,248574.58,235775.65,integration,platform,staging,,ai-products,partially-allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,dev,us-east-1,Amazon Athena,ai-assistant,platform,1.23,5468.96,queries,1676518.7,3128,28550,1,premium,205793.3,219164.72,integration,platform,dev,ai-assistant,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon Athena,reporting-api,platform,0.96,4710.6,queries,990799.03,1958,23000,0,standard,138424.11,135521.26,integration,platform,prod,reporting-api,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon CloudWatch,reporting-api,data,1.78,7948.93,logs-metrics-events,1241354.12,2133,9971,0,standard,178237.62,175806.05,integration,,staging,reporting-api,ai-products,partially-allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon EBS,workflow-intelligence,ml-engineering,19.33,50915.45,gb-month-proxy,1307940.16,4801,43506,0,standard,155112.86,157234.73,integration,ml-engineering,staging,workflow-intelligence,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,dev,us-east-1,Amazon RDS,ai-assistant,platform,30.47,25015.72,db-hours,1461546.01,3289,30930,0,premium,138431.04,135354.32,integration,platform,dev,ai-assistant,ai-products,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon RDS,reporting-api,data,9.94,7067.58,db-hours,514486.33,2072,9422,0,standard,52042.52,53094.2,integration,data,staging,reporting-api,,allocated,0
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Data Transfer,workflow-intelligence,platform,50.13,60097.66,gb-transfer,1957697.48,4760,91976,0,standard,202767.24,189057.22,integration,platform,prod,workflow-intelligence,ai-products,allocated,1
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,dev,us-east-1,NAT Gateway,ai-assistant,data,20.82,20638.96,gb-processed,1165040.63,3228,28017,0,premium,117086.82,122298.04,integration,data,dev,,ai-products,allocated,1
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,dev,us-east-1,NAT Gateway,workflow-intelligence,product-analytics,15.16,15876.21,gb-processed,1676663.7,4787,25836,1,enterprise,196199.18,192418.87,integration,product-analytics,dev,workflow-intelligence,ai-products,allocated,1
2025-12-30,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Support / Shared Platform,reporting-api,platform,0.48,3358.7,shared-unit,924162.38,1920,23325,0,standard,139064.44,139735.31,integration,,prod,reporting-api,ai-products,unallocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,dev,us-east-1,AWS Fargate,ai-assistant,ml-engineering,36.67,19472.91,compute-hours,1720905.02,3118,22416,1,enterprise,248344.84,238032.34,integration,ml-engineering,dev,ai-assistant,shared-ops,partially-allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,prod,us-east-1,AWS Glue,workflow-intelligence,platform,4.85,19150.4,job-runs,1377240.37,4872,102361,0,premium,183161.13,189703.28,integration,platform,prod,workflow-intelligence,shared-ops,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon Athena,workflow-intelligence,product-analytics,0.82,4335.41,queries,2919776.69,4867,27054,1,premium,464105.07,471356.38,integration,product-analytics,dev,,shared-ops,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,prod,us-east-1,Amazon CloudWatch,reporting-api,platform,3.41,14702.88,logs-metrics-events,899531.52,1944,19176,0,premium,96560.62,94956.04,integration,platform,prod,reporting-api,shared-ops,partially-allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Amazon EBS,reporting-api,platform,2.92,8492.16,gb-month-proxy,547320.18,1914,9679,0,standard,83444.97,89552.82,integration,platform,staging,reporting-api,,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,prod,us-east-1,Amazon EBS,ai-assistant,product-analytics,45.33,119849.04,gb-month-proxy,1276973.79,3046,102201,1,premium,198513.7,207538.72,integration,product-analytics,prod,ai-assistant,shared-ops,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,prod,us-east-1,Amazon EC2,workflow-intelligence,data,150.32,90738.45,compute-hours,2545085.06,4640,90072,0,standard,386688.25,407083.65,integration,data,production,workflow-intelligence,shared-ops,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon EC2,reporting-api,data,6.92,4437.27,compute-hours,732282.4,1935,4629,0,standard,70580.02,68464.7,integration,data,dev,reporting-api,shared-ops,unallocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon RDS,reporting-api,platform,5.93,5105.47,db-hours,651374.63,2100,5197,0,standard,100913.66,105837.93,integration,,dev,reporting-api,shared-ops,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Amazon S3,ai-assistant,product-analytics,9.94,25845.71,gb-month-proxy,1230638.13,3038,40053,1,enterprise,125610.9,132475.93,integration,product-analytics,staging,ai-assistant,shared-ops,unallocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Amazon S3,reporting-api,platform,2.05,6473.3,gb-month-proxy,1184118.43,1906,9668,0,standard,150048.43,158488.9,integration,platform,staging,reporting-api,shared-ops,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Amazon S3,workflow-intelligence,data,12.49,37553.07,gb-month-proxy,2416857.05,4810,50514,0,premium,322802.65,321889.03,integration,data,staging,workflow-intelligence,shared-ops,partially-allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,staging,us-east-1,NAT Gateway,ai-assistant,product-analytics,17.01,37430.41,gb-processed,1877275.34,3128,54774,0,standard,224345.73,219319.24,integration,product-analytics,staging,ai-assistant,shared-ops,allocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,prod,us-east-1,Support / Shared Platform,reporting-api,data,0.92,2731.75,shared-unit,901065.1,2115,23803,1,enterprise,105885.39,101508.24,integration,data,prod,reporting-api,shared-ops,unallocated,0
2025-12-30,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Support / Shared Platform,ai-assistant,platform,1.51,4705.36,shared-unit,1099141.42,3157,42234,1,premium,136293.11,140239.76,integration,platform,staging,ai-assistant,shared-ops,unallocated,0
2025-12-31,2025-12,1001,legacy-core-prod,core-platform,staging,us-east-1,AWS Lambda,workflow-intelligence,product-analytics,20.27,35053.02,requests,2393408.03,4732,38248,0,standard,221098.41,215489.95,integration,product-analytics,staging,workflow-intelligence,core-platform,allocated,0
2025-12-31,2025-12,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon CloudWatch,workflow-intelligence,platform,6.96,29993.29,logs-metrics-events,2234027.82,4593,35153,1,enterprise,202259.4,187582.68,integration,platform,stage,workflow-intelligence,core-platform,allocated,0
2025-12-31,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EBS,ai-assistant,data,27.36,77804.62,gb-month-proxy,1786990.54,3106,89879,0,standard,195791.66,199983.67,integration,data,stage,ai-assistant,core-platform,allocated,0
2025-12-31,2025-12,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon EBS,reporting-api,ml-engineering,4.39,11536.76,gb-month-proxy,1083585.86,2144,10692,1,premium,111189.58,113698.24,integration,ml-engineering,staging,reporting-api,core-platform,allocated,0
2025-12-31,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon S3,workflow-intelligence,ml-engineering,27.1,76858.26,gb-month-proxy,2052829.18,4625,108302,1,enterprise,195743.26,191953.31,integration,ml-engineering,prod,workflow-intelligence,core-platform,allocated,0
2025-12-31,2025-12,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,ai-assistant,product-analytics,29.45,59568.33,gb-processed,1793794.77,2998,89100,0,premium,221262.11,224318.13,integration,product-analytics,prod,ai-assistant,core-platform,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,workflow-intelligence,product-analytics,144.13,89290.39,compute-hours,1800076.61,4808,100228,1,enterprise,223522.88,224717.36,integration,product-analytics,prod,workflow-intelligence,ai-products,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,reporting-api,product-analytics,41.26,23073.75,compute-hours,938539.77,2040,26543,0,standard,91545.88,91165.02,integration,,prod,,ai-products,partially-allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Glue,ai-assistant,platform,2.24,8474.38,job-runs,1749424.82,3154,52114,1,enterprise,166125.71,161488.3,integration,platform,staging,ai-assistant,ai-products,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon Athena,ai-assistant,ml-engineering,3.76,19941.58,queries,1709898.86,3146,109336,1,premium,174213.48,165916.43,integration,ml-engineering,stage,ai-assistant,ai-products,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon CloudWatch,reporting-api,data,2.99,16015.79,logs-metrics-events,920960.59,1971,20502,1,premium,127120.77,121835.91,integration,data,prod,reporting-api,,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon CloudWatch,ai-assistant,product-analytics,7.41,32082.15,logs-metrics-events,993818.11,3321,41067,0,premium,120842.55,129500.97,integration,product-analytics,staging,ai-assistant,ai-products,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,dev,us-east-1,Amazon EBS,ai-assistant,platform,8.17,24012.39,gb-month-proxy,1592834.81,3064,26898,0,premium,198693.2,203884.26,integration,platform,dev,ai-assistant,,partially-allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EBS,workflow-intelligence,product-analytics,31.11,81615.2,gb-month-proxy,2360052.06,4628,92660,1,enterprise,280008.55,274022.95,integration,,prod,workflow-intelligence,ai-products,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EC2,reporting-api,data,27.16,17763.01,compute-hours,1002896.93,1757,18983,0,premium,126186.03,123521.07,integration,data,prod,reporting-api,ai-products,allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,prod,us-east-1,Data Transfer,reporting-api,ml-engineering,10.99,13488.0,gb-transfer,1252580.15,2162,19888,0,premium,127236.77,136367.17,integration,,prod,reporting-api,ai-products,partially-allocated,1
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,NAT Gateway,workflow-intelligence,data,29.41,29297.52,gb-processed,2259148.18,4943,42883,1,enterprise,267079.66,247239.68,integration,data,staging,workflow-intelligence,ai-products,allocated,1
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,NAT Gateway,ai-assistant,product-analytics,21.85,25937.26,gb-processed,1776871.08,3270,45239,0,standard,164257.57,167575.03,integration,product-analytics,staging,ai-assistant,ai-products,allocated,1
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,Support / Shared Platform,reporting-api,data,0.14,1095.15,shared-unit,1063763.2,1931,10814,0,premium,116571.03,123587.84,integration,,staging,reporting-api,ai-products,partially-allocated,0
2025-12-31,2025-12,1002,acquired-ai-platform,ai-products,staging,us-east-1,Support / Shared Platform,ai-assistant,data,0.72,4793.59,shared-unit,1829895.95,3077,43356,0,premium,258008.69,251360.99,integration,data,staging,ai-assistant,ai-products,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,staging,us-east-1,AWS Fargate,ai-assistant,product-analytics,56.91,36085.81,compute-hours,1374702.36,3009,43015,1,enterprise,219470.43,231209.55,integration,product-analytics,staging,ai-assistant,shared-ops,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,prod,us-east-1,AWS Lambda,ai-assistant,ml-engineering,51.62,93783.86,requests,1336580.71,3069,102194,1,enterprise,122973.67,127087.08,integration,ml-engineering,prod,ai-assistant,,partially-allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,prod,us-east-1,Amazon CloudWatch,workflow-intelligence,ml-engineering,15.1,70418.05,logs-metrics-events,2068363.53,5038,102484,1,enterprise,270568.2,252220.84,integration,,prod,workflow-intelligence,shared-ops,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon EBS,ai-assistant,product-analytics,11.51,29694.82,gb-month-proxy,1973758.25,3181,27534,1,enterprise,213735.91,219511.73,integration,,dev,ai-assistant,shared-ops,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon EC2,reporting-api,product-analytics,5.23,3594.92,compute-hours,931376.4,1713,3989,0,standard,87038.32,88571.02,integration,product-analytics,dev,,shared-ops,partially-allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,prod,us-east-1,Amazon RDS,workflow-intelligence,product-analytics,116.79,96890.71,db-hours,2621206.26,4951,96412,0,standard,249079.12,255273.84,integration,product-analytics,prod,,shared-ops,unallocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon RDS,ai-assistant,platform,22.08,18447.95,db-hours,1837878.19,3073,21375,1,premium,249513.13,233762.25,integration,,dev,ai-assistant,shared-ops,partially-allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Amazon S3,workflow-intelligence,data,11.79,31786.63,gb-month-proxy,2776130.7,4766,41140,0,standard,407976.43,439836.08,integration,data,staging,workflow-intelligence,shared-ops,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Amazon S3,reporting-api,product-analytics,1.23,3687.65,gb-month-proxy,778443.13,2089,6745,1,enterprise,96317.54,96205.19,integration,product-analytics,dev,reporting-api,shared-ops,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,dev,us-east-1,Data Transfer,reporting-api,ml-engineering,1.53,4015.57,gb-transfer,908340.91,2090,6309,0,premium,119601.56,124896.83,integration,ml-engineering,dev,reporting-api,shared-ops,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,staging,us-east-1,NAT Gateway,workflow-intelligence,data,16.11,31781.28,gb-processed,1352119.19,4846,47787,0,standard,181299.93,172954.51,integration,data,staging,workflow-intelligence,,allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Support / Shared Platform,ai-assistant,platform,2.14,7212.74,shared-unit,977176.64,3290,50500,0,premium,107105.11,99471.15,integration,platform,staging,ai-assistant,shared-ops,partially-allocated,0
2025-12-31,2025-12,1003,shared-services,shared-ops,staging,us-east-1,Support / Shared Platform,workflow-intelligence,platform,1.97,6334.06,shared-unit,2265727.25,4855,46942,0,premium,205998.64,203710.28,integration,platform,staging,workflow-intelligence,shared-ops,unallocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,prod,us-east-1,AWS Fargate,workflow-intelligence,platform,148.78,82912.94,compute-hours,2818838.93,4744,86894,0,premium,418571.45,412198.48,post-integration,platform,prod,,core-platform,partially-allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,staging,us-east-1,AWS Fargate,ai-assistant,ml-engineering,80.47,46542.87,compute-hours,1435555.78,3260,45194,1,enterprise,150589.46,153238.86,post-integration,ml-engineering,staging,ai-assistant,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,prod,us-east-1,AWS Lambda,reporting-api,data,11.43,19998.85,requests,620072.08,1869,24445,0,premium,75036.39,80965.18,post-integration,data,prod,reporting-api,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,dev,us-east-1,AWS Lambda,workflow-intelligence,platform,11.78,19585.86,requests,1646559.42,4701,23504,1,premium,225695.2,231162.56,post-integration,platform,dev,workflow-intelligence,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon CloudWatch,ai-assistant,platform,5.13,24102.54,logs-metrics-events,1058190.27,3131,27556,1,enterprise,143609.16,136517.15,post-integration,platform,dev,ai-assistant,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon CloudWatch,reporting-api,product-analytics,0.83,3936.9,logs-metrics-events,1103741.71,2452,5721,0,standard,132804.26,134455.41,post-integration,product-analytics,dev,reporting-api,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EC2,reporting-api,product-analytics,40.04,23651.77,compute-hours,1157573.47,1915,22621,0,standard,118145.81,122296.5,post-integration,product-analytics,prod,reporting-api,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon EC2,workflow-intelligence,product-analytics,78.35,47215.16,compute-hours,1299947.62,4898,50920,0,standard,146597.98,152967.52,post-integration,,staging,workflow-intelligence,core-platform,unallocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon RDS,ai-assistant,data,25.51,20839.86,db-hours,1160370.95,3206,27717,0,premium,125198.53,125547.16,post-integration,data,dev,ai-assistant,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon S3,reporting-api,ml-engineering,2.89,7878.35,gb-month-proxy,835288.67,1920,11294,0,standard,99592.45,97715.13,post-integration,ml-engineering,staging,reporting-api,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon S3,workflow-intelligence,ml-engineering,18.5,58430.5,gb-month-proxy,1356266.71,4796,90014,0,premium,145504.22,137355.43,post-integration,,prod,workflow-intelligence,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,dev,us-east-1,NAT Gateway,workflow-intelligence,platform,7.49,16630.1,gb-processed,2055272.72,4784,21655,0,standard,284830.64,264028.61,post-integration,platform,dev,workflow-intelligence,core-platform,allocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,dev,us-east-1,Support / Shared Platform,workflow-intelligence,product-analytics,0.33,2616.51,shared-unit,1273314.71,4732,21882,0,premium,194053.53,192328.44,post-integration,,dev,workflow-intelligence,core-platform,unallocated,0
2026-01-01,2026-01,1001,legacy-core-prod,core-platform,staging,us-east-1,Support / Shared Platform,reporting-api,product-analytics,0.2,1407.05,shared-unit,974050.65,2087,11408,0,standard,89611.69,93023.28,post-integration,product-analytics,staging,reporting-api,core-platform,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,reporting-api,data,26.73,16507.58,compute-hours,873111.58,1984,18555,1,enterprise,126749.15,118752.69,post-integration,data,prod,reporting-api,ai-products,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Glue,reporting-api,ml-engineering,0.56,2150.56,job-runs,619686.26,1950,11001,0,standard,70392.75,70671.2,post-integration,ml-engineering,staging,reporting-api,ai-products,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Lambda,ai-assistant,ml-engineering,25.92,42969.37,requests,1272002.22,3118,44064,0,premium,189403.37,186810.88,post-integration,ml-engineering,staging,,ai-products,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Lambda,workflow-intelligence,data,29.8,49673.94,requests,1499770.01,4902,48231,1,enterprise,203748.08,210940.89,post-integration,data,staging,workflow-intelligence,ai-products,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Lambda,reporting-api,ml-engineering,4.23,6783.92,requests,1189805.67,1896,7852,0,premium,185698.02,173136.95,post-integration,ml-engineering,staging,reporting-api,ai-products,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon Athena,reporting-api,ml-engineering,0.76,3801.5,queries,1163642.68,1961,23402,0,standard,165122.19,161298.67,post-integration,ml-engineering,production,reporting-api,ai-products,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon EBS,ai-assistant,platform,16.05,47725.21,gb-month-proxy,791631.67,3074,52827,1,premium,118404.6,125359.39,post-integration,platform,staging,ai-assistant,ai-products,allocated,0
2026-01-01,2026-01,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon EC2,ai-assistant,ml-engineering,92.54,59276.81,compute-hours,1075558.28,3232,53448,1,enterprise,115110.17,109566.05,post-integration,ml-engineering,staging,,ai-products,unallocated,0
